"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"G-protein coupled receptor 55","GPR55","Q9Y2T6","CHEMBL1075322","Family A G protein-coupled receptor","0.15630595824203256","5 /  1   "
"Peroxisome proliferator-activated receptor gamma","PPARG","P37231","CHEMBL235","Nuclear receptor","0.1557435095466993","75 /  49   "
"Kappa-type opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.1548061964349688","126 /  98   "
"Delta-type opioid receptor","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.1548061964349688","141 /  79   "
"Mu-type opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.1548061964349688","157 /  103   "
"Ribosyldihydronicotinamide dehydrogenase [quinone]","NQO2","P16083","CHEMBL3959","Oxidoreductase","0.15361404274218188","18 /  16   "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.153583481138173","45 /  13   "
"Histone deacetylase 6","HDAC6","Q9UBN7","CHEMBL1865","Eraser","0.149277323812925","41 /  23   "
"Serine/threonine-protein kinase pim-1","PIM1","P11309","CHEMBL2147","Kinase","0.149277323812925","78 /  2   "
"17-beta-hydroxysteroid dehydrogenase type 2","HSD17B2","P37059","CHEMBL2789","Oxidoreductase","0.14854888316897166","253 /  34   "
"Melatonin receptor type 1A","MTNR1A","P48039","CHEMBL1945","Family A G protein-coupled receptor","0.14845234021727371","12 /  107   "
"Sigma intracellular receptor 2","TMEM97","Q5BJF2","CHEMBL4105907","Membrane receptor","0.1459219834533544","3 /  9   "
"NAD-dependent protein deacetylase sirtuin-3, mitochondrial","SIRT3","Q9NTG7","CHEMBL4461","Eraser","0.14584777018343378","2 /  1   "
"Neuronal acetylcholine receptor; alpha3/beta4","N/A","P30926&P32297","CHEMBL1907594","Ligand-gated ion channel","0.1444381315602787","9 /  6   "
"Carbonic anhydrase 12","CA12","O43570","CHEMBL3242","Lyase","0.14259578169129736","127 /  63   "
"Polyunsaturated fatty acid lipoxygenase ALOX15","ALOX15","P16050","CHEMBL2903","Oxidoreductase","0.14244811204905483","64 /  27   "
"Transcription intermediary factor 1-alpha","TRIM24","O15164","CHEMBL3108638","Reader","0.13786270347666982","6 /  3   "
"Polyunsaturated fatty acid lipoxygenase ALOX12","ALOX12","P18054","CHEMBL3687","Enzyme","0.1377191480316182","60 /  13   "
"Eukaryotic elongation factor 2 kinase","EEF2K","O00418","CHEMBL5026","Kinase","0.13747425787727308","3 /  2   "
"Toll-like receptor 8","TLR8","Q9NR97","CHEMBL5805","Toll-like and Il-1 receptors","0.13614043769574294","7 /  1   "
"Calcium/calmodulin-dependent protein kinase type II subunit alpha","CAMK2A","Q9UQM7","CHEMBL4147","Kinase","0.13528596359255973","11 /  4   "
"Receptor-type tyrosine-protein kinase FLT3","FLT3","P36888","CHEMBL1974","Kinase","0.13313952329016632","69 /  1   "
"Tyrosine-protein phosphatase non-receptor type 1","PTPN1","P18031","CHEMBL335","Phosphatase","0.1328291668392594","200 /  33   "
"Histone deacetylase 2","HDAC2","Q92769","CHEMBL1937","Eraser","0.13277266007655408","18 /  14   "
"Histone deacetylase 4","HDAC4","P56524","CHEMBL3524","Eraser","0.13277266007655408","13 /  13   "
"Cyclin-dependent kinase 1","CDK1","P06493","CHEMBL308","Kinase","0.12994501842712994","98 /  2   "
"Amine oxidase [flavin-containing] A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.12954083629135316","141 /  56   "
"Melatonin receptor type 1B","MTNR1B","P49286","CHEMBL1946","Family A G protein-coupled receptor","0.12802255887034897","11 /  68   "
"Alpha-ketoglutarate-dependent dioxygenase FTO","FTO","Q9C0B1","CHEMBL2331065","Oxidoreductase","0.12710866691767464","14 /  4   "
"Beta-3 adrenergic receptor","ADRB3","P13945","CHEMBL246","Family A G protein-coupled receptor","0.12687229383884918","1 /  6   "
"Tyrosine-protein kinase SYK","SYK","P43405","CHEMBL2599","Kinase","0.12679403859482738","26 /  2   "
"Arachidonate 5-lipoxygenase-activating protein","ALOX5AP","P20292","CHEMBL4550","Other cytosolic protein","0.12572318834798768","20 /  2   "
"Glycine receptor alpha-3/beta","N/A","O75311&P48167","CHEMBL4106144","Ligand-gated ion channel","0.12487938833380029","1 /  1   "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.12048694095669737","149 /  1   "
"D(4) dopamine receptor","DRD4","P21917","CHEMBL219","Family A G protein-coupled receptor","0.12002738371254876","34 /  44   "
"5-hydroxytryptamine receptor 1A","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.11989011995199916","63 /  37   "
"Fibroblast growth factor receptor 1","FGFR1","P11362","CHEMBL3650","Kinase","0.11951365239041528","94 /  1   "
"Carbonic anhydrase 6","CA6","P23280","CHEMBL3025","Lyase","0.11881105439300152","16 /  13   "
"Carbonic anhydrase 1","CA1","P00915","CHEMBL261","Lyase","0.11881105439300152","161 /  73   "
"Albumin","ALB","P02768","CHEMBL3253","Secreted protein","0.11830417755615304","22 /  6   "
