"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Bromodomain-containing protein 4","BRD4","O60885","CHEMBL1163125","Reader","0.08653229405423639","6564 /  4   "
"D-amino-acid oxidase","DAO","P14920","CHEMBL5485","Oxidoreductase","0.08469066019634522","189 /  1   "
"Tyrosine-protein kinase Lck","LCK","P06239","CHEMBL258","Kinase","0.08006408357152013","1155 /  4   "
"Dual specificity tyrosine-phosphorylation-regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.07628014529827698","2705 /  7   "
"Peroxisome proliferator-activated receptor gamma","PPARG","P37231","CHEMBL235","Nuclear receptor","0.07621937712373886","2143 /  14   "
"Histone deacetylase 6","HDAC6","Q9UBN7","CHEMBL1865","Eraser","0.07601040457465644","4501 /  13   "
"Mitochondrial complex I (NADH dehydrogenase)","N/A","P03923&O95299&O00217&P03901&P56556&P03886&O95139&O00483&Q86Y39&P17568&P03891&O75306&P03915&P51970&O43674&P03905&P03897&O14561&O15239&O43181&O43676&O43677&O43678&O43920&O75251&O75380&O75438&O75489&O95167&O95168&O95169&O95178&O95182&O95298&O96000&P19404&P28331&P49821&P56181&Q16718&Q16795&Q8N183&Q9BU61&Q9NRX3&Q9NX14&Q9P032&Q9P0J0&Q9UI09&Q9Y375&Q9Y6M9","CHEMBL2363065","Oxidoreductase","0.07465626049598677","2 /  3   "
"Cysteine protease ATG4B","ATG4B","Q9Y4P1","CHEMBL1741221","Enzyme","0.07393358859446925","54 /  2   "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.07263163466522739","3670 /  64   "
"Tyrosine-protein phosphatase non-receptor type 1","PTPN1","P18031","CHEMBL335","Phosphatase","0.07184160620122103","808 /  13   "
"Casein kinase II subunit alpha","CSNK2A1","P68400","CHEMBL3629","Kinase","0.07112413606411701","371 /  6   "
"Dual specificity protein kinase CLK2","CLK2","P49760","CHEMBL4225","Kinase","0.07001005359634588","1011 /  2   "
"17-beta-hydroxysteroid dehydrogenase type 3","HSD17B3","P37058","CHEMBL4234","Oxidoreductase","0.06538124088079783","33 /  28   "
